species	geoArea_km2	BodyMassKg_notInputed	DispDist_notInputed
Graphiurus_murinus	975960.1959	0.03	0.452035
Graphiurus_nagtglasii	894011.3298	0.045	0.559975
Graphiurus_ocularis	325002.5137	0.0303	1.184668
Graphiurus_platyops	343855.359	0.0461	0.461949
Graphiurus_rupicola	54843.64635	0.0536	0.338902
Graphiurus_surdus	69714.42003	0.025	0.230238
Graphiurus_walterverheyeni	NA	NA	NA
Gulo_gulo	24230006.78	17.0126	219
Gymnobelideus_leadbeateri	3034.207129	0.127	0.297841
Gymnuromys_roberti	78248.68509	0.0975	0.516138
Habromys_chinanteco	22.22242735	0.04	0.053028
Habromys_delicatulus	18.53604118	0.0104	0.023508
Habromys_ixtlani	93.17098038	0.0934	0.117657
Habromys_lepturus	96.01240347	0.085	0.112178
Habromys_lophurus	25492.12263	0.04	0.242754
Habromys_schmidlyi	91.30694921	0.0135	0.038536
Habromys_simulatus	1466.34027	0.04	0.131032
Hadromys_humei	2068.736249	0.059	0.110902
Hadromys_yunnanensis	2728.375619	0.059	0.117732
Haeromys_margarettae	2202.274796	0.0127	0.048136
Haeromys_minahassae	45318.45173	0.0147	0.100263
Haeromys_pusillus	52334.15329	0.0104	0.085438
Halichoerus_grypus	3898857.047	157.667	158.151927
Halmaheramys_bokimekot	NA	NA	NA
Handleyomys_alfaroi	848597.6817	0.0333	0.465705
Handleyomys_chapmani	36651.84787	0.05	0.298485
Handleyomys_fuscatus	80305.94155	0.0495	0.351537
Handleyomys_guerrerensis	NA	NA	NA
Handleyomys_intectus	9906.056894	0.0605	0.251084
Handleyomys_melanotis	139846.2537	0.05	0.398564
Handleyomys_rhabdops	8302.03885	0.033	0.170583
Handleyomys_rostratus	564067.6907	0.0435	0.497184
Handleyomys_saturatior	109933.3645	0.0265	0.262685
Hapalemur_alaotrensis	218.7154751	1.24	0.366895
Hapalemur_aureus	2416.197787	1.45	1.429094
Hapalemur_griseus	86592.92288	0.9	0.689879
Hapalemur_meridionalis	6605.659333	0.9	0.641612
Hapalemur_occidentalis	40237.05003	0.85	0.918349
Hapalomys_delacouri	391892.5747	0.0643	0.360862
Hapalomys_longicaudatus	2116.01912	0.07	0.122478
Haplonycteris_fischeri	272315.6278	0.018	0.165149
Harpiocephalus_harpia	914884.6487	0.0163	0.317343
Harpiocephalus_mordax	196487.8278	0.0231	0.284842
Harpiola_grisea	869.8105682	NA	NA
Harpiola_isodon	11940.58088	NA	NA
Harpyionycteris_celebensis	171691.7785	0.104	0.393784
Harpyionycteris_whiteheadi	174057.0872	0.1105	0.408394
Heimyscus_fumosus	511509.6737	0.0143	0.256813
Helarctos_malayanus	3899417.611	46.5	41.586284
Heliophobius_argenteocinereus	2149524.326	0.181	0.307705
Heliosciurus_gambianus	4774461.052	0.295	2.369643
Heliosciurus_mutabilis	1076356.996	0.39	2.016863
Heliosciurus_punctatus	329989.3711	0.174	0.982473
Heliosciurus_rufobrachium	2974593.245	0.3715	2.442706
Heliosciurus_ruwenzorii	142476.1802	0.291	1.101393
Heliosciurus_undulatus	130994.2294	0.3473	1.197336
Helogale_hirtula	924973.4597	0.289	1.643006
Helogale_parvula	7220941.138	0.3	5.359317
Hemibelideus_lemuroides	2945.926338	0.9525	0.556088
Hemicentetes_nigriceps	39635.73089	0.113	0.559261
Hemicentetes_semispinosus	123865.584	0.1378	0.812558
Hemiechinus_auritus	9132409.057	0.342	2.467757
Hemiechinus_collaris	274642.9728	0.141	0.836769
Hemigalus_derbyanus	1373054.543	2.3225	8.392199
Hemitragus_jemlahicus	125690.3909	35.2	9.178811
Herpailurus_yagouaroundi	15091693.45	7.8749	65.53181
Herpestes_brachyurus	1289061.534	1.8535	5.136915
Herpestes_edwardsii	4352479.377	1.3242	5.506385
Herpestes_flavescens	220418.8095	0.75	2.085509
Herpestes_fuscus	43538.40685	2.7	3.068263
Herpestes_ichneumon	14647912.92	5.175	21.382364
Herpestes_javanicus	2148711.504	0.75	4.865256
Herpestes_naso	2691942.941	3	7.685956
Herpestes_ochraceus	513599.962	3.5	6.068779
Herpestes_pulverulentus	775368.3315	0.797	2.833606
Herpestes_sanguineus	16998076.92	0.55	4.459401
Herpestes_semitorquatus	1190339.712	3.5	7.276552
Herpestes_smithii	1915427.292	1.782	5.470409
Herpestes_urva	4098703.047	1.8632	6.614284
Herpestes_vitticollis	153973.5633	2.5756	3.922569
Hesperoptenus_blanfordi	466101.8607	0.0065	0.151937
Hesperoptenus_doriae	6953.169357	0.0077	0.068328
Hesperoptenus_gaskelli	9.081425436	0.0116	0.021195
Hesperoptenus_tickelli	1063650.795	0.018	0.349421
Hesperoptenus_tomesi	44997.20499	0.031	0.250314
Heterocephalus_glaber	1367566.559	0.055	0.664961
Heterohyrax_brucei	6011529.274	2.625	5.045814
Heteromys_anomalus	311516.0443	0.07	0.359902
Heteromys_australis	229914.9994	0.057	0.300907
Heteromys_catopterius	NA	NA	NA
Heteromys_desmarestianus	482513.0542	0.0725	0.393431
Heteromys_gaumeri	168924.6655	0.0636	0.299088
Heteromys_nelsoni	484.8166686	0.0542	0.077362
Heteromys_nubicolens	NA	NA	NA
Heteromys_oasicus	56.95199558	0.0438	0.043312
Heteromys_oresterus	1344.387512	0.0748	0.115193
Heteromys_teleus	19411.34033	0.088	0.224273
Heteropsomys_insulans	NA	0.93	1.119097
Hexolobodon_phenax	NA	3.16	2.157775
Hippidion_principale	NA	511	66.036852
Hippidion_saldiasi	NA	NA	NA
Hippocamelus_antisensis	1089058.563	68.5994	21.148892
Hippocamelus_bisulcus	129575.2552	70.0003	13.505232
Hippopotamus_amphibius	1905252.915	1417.49	127.051734
Hippopotamus_guldbergi	NA	NA	NA
Hippopotamus_lemerlei	NA	500.0345	73.382031
Hipposideros_abae	2354206.987	0.0255	0.518893
Hipposideros_alongensis	NA	NA	NA
Hipposideros_armiger	4516307.454	0.053	0.955847
Hipposideros_ater	3727111.337	0.0058	0.221217
Hipposideros_beatus	1657862.776	0.0067	0.203758
Hipposideros_bicolor	1605605.439	0.0076	0.219428
Hipposideros_boeadii	385.6402074	0.0077	0.036593
Hipposideros_breviceps	634.8504621	0.0072	0.03903
Hipposideros_caffer	6420240.343	0.0094	0.33931
Hipposideros_calcaratus	220357.1467	0.0114	0.185451
Hipposideros_camerunensis	11343.72721	0.0527	0.261445
Hipposideros_cervinus	1991170.428	0.0093	0.261711
Hipposideros_cineraceus	2226726.874	0.0047	0.172908
Hipposideros_commersoni	518454.3386	0.0991	0.895548
Hipposideros_coronatus	238.5137483	0.0095	0.037755
Hipposideros_corynophyllus	2014.569557	0.0145	0.078542
Hipposideros_coxi	2231.550128	0.0093	0.060356
Hipposideros_crumeniferus	2436.252611	0.0093	0.061511
Hipposideros_curtus	137030.3582	0.0075	0.127881
Hipposideros_cyclops	2361901.239	0.0335	0.618799
Hipposideros_demissus	3373.910808	0.0249	0.124276
Hipposideros_diadema	3361686.971	0.0438	0.793381
Hipposideros_dinops	24412.39266	0.0719	0.376676
Hipposideros_doriae	1268508.105	0.005	0.159338
Hipposideros_durgadasi	18827.56663	0.0056	0.069044
Hipposideros_dyacorum	775275.9732	0.0061	0.162798
Hipposideros_edwardshilli	2012.472666	0.0113	0.066896
Hipposideros_einnaythu	NA	NA	NA
Hipposideros_fuliginosus	1352437.814	0.0166	0.34936
Hipposideros_fulvus	2285753.282	0.0085	0.25448
Hipposideros_galeritus	2373124.752	0.0082	0.250693
Hipposideros_gigas	3623019.041	0.1665	1.902142
Hipposideros_grandis	192620.5385	0.0163	0.226682
Hipposideros_griffini	NA	NA	NA
Hipposideros_halophyllus	9467.734156	0.004	0.047944
Hipposideros_hypophyllus	6364.749905	NA	NA
Hipposideros_inexpectatus	481.4480586	0.0704	0.159188
Hipposideros_inornatus	6705.181898	0.0285	0.157213
Hipposideros_jonesi	1286873.864	0.0055	0.16993
Hipposideros_khaokhouayensis	17935.90787	0.0087	0.090687
Hipposideros_lamottei	416.2441842	0.0131	0.052346
Hipposideros_lankadiva	720347.2298	0.0524	0.638355
Hipposideros_larvatus	3325759.071	0.0199	0.476721
Hipposideros_lekaguli	97186.85196	0.0311	0.296207
Hipposideros_lylei	1023781.699	0.04	0.578968
Hipposideros_macrobullatus	12450.83877	0.0058	0.064586
Hipposideros_madurae	67360.07974	0.0139	0.163091
Hipposideros_maggietaylorae	247805.8976	0.0185	0.259645
Hipposideros_marisae	31762.21305	0.0061	0.081665
Hipposideros_megalotis	955881.6904	0.0056	0.161219
Hipposideros_muscinus	118061.2126	0.0086	0.135218
Hipposideros_nequam	69.32766247	0.0076	0.02505
Hipposideros_obscurus	152774.8133	0.0095	0.152401
Hipposideros_orbiculus	1557.219619	0.0098	0.057756
Hipposideros_papua	23334.84686	0.0101	0.105651
Hipposideros_pelingensis	179714.6088	0.0562	0.494774
Hipposideros_pendelburyi	NA	NA	NA
Hipposideros_pomona	2870005.999	0.0062	0.218238
Hipposideros_pratti	2260395.89	0.056	0.852804
Hipposideros_pygmaeus	48067.77802	0.0035	0.062493
Hipposideros_ridleyi	221968.5615	0.0088	0.157273
Hipposideros_rotalis	29676.36573	0.0093	0.105532
Hipposideros_ruber	9178565.098	0.0101	0.383851
Hipposideros_scutinares	24026.41623	0.04	0.257509
Hipposideros_semoni	77239.21963	0.0075	0.112991
Hipposideros_sorenseni	257.7959953	0.0202	0.06235
Hipposideros_speoris	1238355.525	0.0104	0.253798
Hipposideros_stenotis	495068.5538	0.012	0.228273
Hipposideros_sumbae	43076.60927	0.0133	0.143942
Hipposideros_thomensis	868.395137	0.067	0.175149
Hipposideros_turpis	49290.66421	0.0334	0.267821
Hipposideros_vittatus	4053061.625	0.1279	1.644908
Hipposideros_wollastoni	33740.02354	0.0068	0.088721
Hippotragus_equinus	5639830.986	269.9977	64.281273
Hippotragus_leucophaeus	NA	150	40.852119
Hippotragus_niger	3049412.571	227.4993	51.209238
Histiotus_alienus	4053.060552	0.012	0.080879
Histiotus_humboldti	166205.8118	0.0105	0.165511
Histiotus_laephotis	288785.4173	0.0113	0.195492
Histiotus_macrotus	1819989.109	0.011	0.285926
Histiotus_magellanicus	364616.7066	0.014	0.235939
Histiotus_montanus	4253024.88	0.0091	0.304034
Histiotus_velatus	2663055.299	0.0112	0.314036
Histriophoca_fasciata	8138557.257	90	129.296328
Hodomys_alleni	216466.3631	0.3676	1.378796
Holochilus_brasiliensis	2903264.597	0.155	1.470198
Holochilus_chacarius	773394.8405	0.204	1.293907
Holochilus_lagigliai	NA	NA	NA
Holochilus_sciureus	9439567.539	0.171	2.006646
Homo_denisova	NA	NA	NA
Homo_heidelbergensis	NA	NA	NA
Homo_neanderthalensis	NA	76	41.035597
Homo_sapiens	NA	53	33.356386
Homotherium_serum	NA	189	211.02854
Hoolock_hoolock	322348.0682	6.5	7.833532
Hoolock_leuconedys	283775.177	7.2	8.082375
Hoplomys_gymnurus	336991.1414	0.24	1.187329
Hsunycteris_cadenai	NA	NA	NA
Hsunycteris_pattoni	NA	NA	NA
Hsunycteris_thomasi	NA	NA	NA
Huetia_leucorhina	286806.8685	NA	NA
Hyaena_brunnea	NA	32.2003	72.92068
Hyaena_hyaena	23680304.38	41.7051	101.021543
Hybomys_badius	13552.02652	0.0534	0.25006
Hybomys_basilii	596.8349217	0.0534	0.127412
Hybomys_lunaris	2246.93237	0.0534	0.169641
Hybomys_planifrons	243004.9938	0.0496	0.447001
Hybomys_trivirgatus	392295.0354	0.0569	0.536412
Hybomys_univittatus	2270905.355	0.0476	0.63525
Hydrochoerus_hydrochaeris	12542126.93	62.4496	13.015413
Hydrochoerus_isthmius	310760.9142	35	11.125186
Hydrodamalis_gigas	NA	4000	273.644254
Hydromys_chrysogaster	4015607.543	0.3535	3.155331
Hydromys_hussoni	851.4157621	0.0844	0.202302
Hydromys_neobritannicus	35802.47205	0.6851	1.742284
Hydromys_ziegleri	51.61580409	0.0553	0.084163
Hydropotes_inermis	182963.171	14	5.982606
Hydrurga_leptonyx	21424761.42	360	388.430726
Hyemoschus_aquaticus	2483203.742	10.85	7.869467
Hyladelphys_kalinowskii	2435867.341	0.0163	0.387841
Hylaeamys_acritus	89998.34544	0.057	0.390729
Hylaeamys_laticeps	175667.9761	0.0707	0.510936
Hylaeamys_megacephalus	6045366.167	0.0578	0.977013
Hylaeamys_oniscus	19932.7842	0.0605	0.292005
Hylaeamys_perenensis	2018107.783	0.0606	0.79218
Hylaeamys_tatei	2688.236435	0.0784	0.219894
Hylaeamys_yunganus	5368829.069	0.0605	0.977615
Hylobates_agilis	390916.1317	5.65	5.169711
Hylobates_albibarbis	202391.5638	5.65	3.704645
Hylobates_klossii	6085.49274	5.8	1.950603
Hylobates_lar	645755.4381	4.892	1.2
Hylobates_moloch	39746.7368	6.5	2.79697
Hylobates_muelleri	532195.8546	6	6.2484
Hylobates_pileatus	123078.2088	5.44	4.26457
Hylochoerus_meinertzhageni	2178422.133	188.5	42.924938
Hylomys_megalotis	8762.961979	0.0585	0.264434
Hylomys_parvus	10082.44422	0.0383	0.207605
Hylomys_suillus	1717467.989	0.0658	0.566171
Hylomyscus_aeta	2653113.811	0.0251	0.506333
Hylomyscus_alleni	1530971.926	0.0187	0.379659
Hylomyscus_anselli	NA	NA	NA
Hylomyscus_arcimontensis	NA	NA	NA
Hylomyscus_baeri	54664.16183	0.0318	0.250861
Hylomyscus_carillus	283640.9372	0.0263	0.320945
Hylomyscus_denniae	498902.4907	0.03	0.391063
Hylomyscus_endorobae	NA	NA	NA
Hylomyscus_grandis	427.9127979	0.033	0.08992
Hylomyscus_kerbispeterhansi	NA	NA	NA
Hylomyscus_pamfi	NA	NA	NA
Hylomyscus_parvus	498530.8247	0.0127	0.238553
Hylomyscus_stella	1343493.5	0.0202	0.385839
Hylomyscus_vulcanorum	NA	NA	NA
Hylomyscus_walterverheyeni	NA	NA	NA
Hylonycteris_underwoodi	450937.078	0.0067	0.161633
Hylopetes_alboniger	1411603.622	0.2554	1.676585
Hylopetes_bartelsi	63.02227692	0.0654	0.088103
Hylopetes_lepidus	187630.6254	0.05	0.424681
Hylopetes_nigripes	11651.33381	0.534	0.909282
Hylopetes_phayrei	1117059.071	0.227	1.489536
Hylopetes_platyurus	534289.9421	0.0592	0.586626
Hylopetes_sipora	624.3819371	0.0892	0.172794
Hylopetes_spadiceus	1159944.606	0.0843	0.849758
Hylopetes_winstoni	225.0287485	0.0746	0.125084
Hyomys_dammermani	110572.5932	0.9325	1.20232
Hyomys_goliath	112250.0347	0.8175	1.121678
Hyosciurus_heinrichi	32561.6183	0.296	0.808679
Hyosciurus_ileile	9628.275367	0.315	0.644238
Hyperacrius_fertilis	76727.5842	0.0223	0.141403
Hyperacrius_wynnei	26615.84467	0.0526	0.180702
Hyperoodon_ampullatus	25080357.4	5800	2398.463576
Hyperoodon_planifrons	92335825.16	3000	2080.375603
Hypogeomys_antimena	330.4425928	1.25	0.354275
Hypsignathus_monstrosus	2898518.572	0.3351	2.289277
Hypsiprymnodon_moschatus	10619.94326	0.52	0.877757
Hypsugo_anchietae	NA	NA	NA
Hypsugo_bemainty	NA	NA	NA
Hypsugo_dolichodon	NA	NA	NA
Hypsugo_lanzai	NA	NA	NA
Hystrix_africaeaustralis	7707007.35	14.936	19.635596
Hystrix_brachyura	5843936.316	8.45	9.564075
Hystrix_crassispinis	742494.5419	5.445	4.805917
Hystrix_cristata	5433198.65	16.25	14.529649
Hystrix_indica	7196194.075	12.4358	19.864159
Hystrix_javanica	171126.6383	23.0144	7.759275
Hystrix_pumila	12555.73522	2.74	1.362983
Hystrix_sumatrae	435245.3452	3.26	3.226055
Ia_io	1519414.534	0.0492	0.720217
Ichneumia_albicauda	14462963.73	3.5	13.501241
Ichthyomys_hydrobates	153161.6067	0.0664	0.532069
Ichthyomys_pittieri	5528.908061	0.0691	0.266448
Ichthyomys_stolzmanni	4571.531496	0.0847	0.291475
Ichthyomys_tweedii	7278.200797	0.1185	0.399892
Ictidomys_mexicanus	721167.1819	0.1896	1.222001
Ictidomys_parvidens	NA	NA	NA
Ictidomys_tridecemlineatus	3682875.273	0.1317	0.45389
Ictonyx_libyca	10309110.59	2.0625	12.016827
Ictonyx_striatus	15523371.95	1.3	9.757545
Idionycteris_phyllotis	1401237.166	0.012	0.285773
Idiurus_macrotis	627850.4324	0.03	0.262249
Idiurus_zenkeri	281529.6196	0.1	0.428774
Indopacetus_pacificus	111783349.5	2200	1776.199288
Indri_indri	30388.20059	8	2.754921
Inia_araguaiaensis	NA	NA	NA
Inia_boliviensis	NA	NA	NA
Inia_geoffrensis	882152.4692	129.25	100.981342
Iomys_horsfieldii	817501.7562	0.1475	1.086793
Iomys_sipora	1259.232399	0.1523	0.273441
Irenomys_tarsalis	145289.9881	0.0432	0.233836
Isolobodon_montanus	NA	1.52	1.430414
Isolobodon_portoricensis	NA	1.04	1.159992
Isoodon_auratus	21237.9683	0.425	1.30724
Isoodon_macrourus	1232729.51	1.6	2.201428
Isoodon_obesulus	205824.8769	0.775	1.029413
Isothrix_barbarabrownae	317.9267415	NA	NA
Isothrix_bistriata	1498928.713	0.445	1.403035
Isothrix_negrensis	298586.2073	0.4677	1.017877
Isothrix_orinoci	NA	NA	NA
Isothrix_pagurus	356126.6419	0.21	0.679513
Isothrix_sinnamariensis	4900.094954	0.26	0.303029
Isthmomys_flavidus	6554.206178	0.2337	0.499405
Isthmomys_pirrensis	5273.984656	0.138	0.352018
Jaculus_blanfordi	1312739.647	0.0547	0.428479
Jaculus_jaculus	8179876.274	0.0566	0.64817
Jaculus_orientalis	436252.3061	0.138	0.563043
Juliomys_ossitenuis	NA	NA	NA
Juliomys_pictipes	441786.2518	0.0229	0.209406
Juliomys_rimofrons	299.2748702	0.0198	0.039976
Juscelinomys_candango	NA	0.0973	0.42719
Juscelinomys_guaporensis	34.03614206	0.088	0.091478
Juscelinomys_huanchacae	142.6319204	0.1099	0.141633
Kadarsanomys_sodyi	269.3850508	0.1995	0.228898
Kannabateomys_amblyonyx	924292.3696	0.6	1.49073
Kerivoula_africana	29371.88607	0.0152	0.144394
Kerivoula_agnella	3261.811633	0.0113	0.074249
Kerivoula_argentata	2988724.012	0.01	0.29934
Kerivoula_cuprosa	601805.568	0.0083	0.187871
Kerivoula_eriophora	309.1968924	0.0061	0.030037
Kerivoula_flora	52913.27167	0.006	0.090216
Kerivoula_hardwickii	4094400.702	0.0046	0.194505
Kerivoula_intermedia	883051.5585	0.0036	0.119304
Kerivoula_kachinensis	576524.224	0.0048	0.13091
Kerivoula_krauensis	743.6015714	0.003	0.023007
Kerivoula_lanosa	9183132.992	0.0065	0.289193
Kerivoula_lenis	130897.0885	0.0068	0.118894
Kerivoula_minuta	145376.969	0.0021	0.057151
Kerivoula_muscina	217786.6221	0.0052	0.111692
Kerivoula_myrella	41269.68635	0.0113	0.128434
Kerivoula_papillosa	800353.3714	0.0098	0.222315
Kerivoula_pellucida	1229582.585	0.0041	0.139316
Kerivoula_phalaena	1195475.957	0.003	0.113285
Kerivoula_picta	2958910.005	0.0045	0.178787
Kerivoula_smithii	1114871.068	0.0131	0.287782
Kerivoula_titania	568129.3903	0.0046	0.126975
Kerivoula_whiteheadi	217296.5965	0.0039	0.092792
Kerodon_acrobata	3753.160004	1.3052	0.697269
Kerodon_rupestris	1187887.387	0.8	1.844668
Kobus_ellipsiprymnus	9061556.367	210.0003	61.984916
Kobus_kob	3041624.488	78.5001	28.440351
Kobus_leche	203547.8621	110.749	19.181135
Kobus_megaceros	112035.3186	87.5004	14.803876
Kobus_vardonii	361396.3793	71.5007	17.052047
Kogia_breviceps	NA	431.5	533.687725
Kogia_sima	NA	183.0667	307.578442
Komodomys_rintjanus	16655.26217	0.115	0.406338
Kunsia_fronto	2176.325479	0.168	0.325586
Kunsia_tomentosus	410746.6402	0.1156	0.814266
Laephotis_angolensis	83108.96729	0.0046	0.083842
Laephotis_botswanae	334481.8384	0.0072	0.151041
Laephotis_namibensis	27997.78294	0.0077	0.092305
Laephotis_wintoni	1942918.827	0.006	0.196423
Lagenodelphis_hosei	181209619.3	164	371.599375
Lagenorhynchus_acutus	10886489.22	182	216.486005
Lagenorhynchus_albirostris	13025231.34	180	223.442564
Lagenorhynchus_australis	1803249.99	120	112.34732
Lagenorhynchus_cruciger	62482536.73	110	228.424764
Lagenorhynchus_obliquidens	15849417.05	120	179.635195
Lagenorhynchus_obscurus	8244737.027	127.5	162.190273
Lagidium_ahuacaense	NA	NA	NA
Lagidium_peruanum	NA	1.22	1.841889
Lagidium_viscacia	769501.3433	1.54	2.411358
Lagidium_wolffsohni	11185.82308	2.682	1.313789
Lagorchestes_asomatus	NA	1.5	2.452918
Lagorchestes_conspicillatus	1904235.747	3.05	4.27673
Lagorchestes_hirsutus	89.89307691	1.265	0.306159
Lagorchestes_leporides	NA	3.2627	3.82275
Lagostomus_crassus	NA	5.6913	6.038259
Lagostomus_maximus	2000478.071	4.6475	2.433816
Lagostrophus_fasciatus	89.89307707	1.7	0.360434
Lagothrix_cana	1384725.344	6.4	6.011407
Lagothrix_lagotricha	663456.8988	6.7889	14.388946
Lagothrix_lugens	169860.6053	6	3.687467
Lagothrix_poeppigii	674845.2293	4.2	4.079046
Lagurus_lagurus	4703941.514	0.0203	0.326514
Lama_glama	NA	142.5	33.113575
Lama_guanicoe	1665138.699	120	31.565371
Lamottemys_okuensis	445.6419702	0.0561	0.123064
Lampronycteris_brachyotis	3909581.909	0.011	0.342645
Laonastes_aenigmamus	2273.695037	0.375	0.314273
Lariscus_hosei	53393.77398	0.1707	0.402307
Lariscus_insignis	1303412.289	0.175	0.996895
Lariscus_niobe	115052.585	0.1792	0.487757
Lariscus_obscurus	6085.270649	0.1883	0.265719
Lasionycteris_noctivagans	10120402.85	0.0105	0.401943
Lasiopodomys_brandtii	818560.9138	0.0938	0.521157
Lasiopodomys_mandarinus	773697.4531	0.02	0.219314
Lasiorhinus_krefftii	92.09004603	31.45	0.703185
Lasiorhinus_latifrons	68626.01737	25.5	6.74107
Lasiurus_atratus	405094.1827	0.0194	0.297666
Lasiurus_blossevillii	18658734.14	0.013	0.526197
Lasiurus_borealis	4897177.368	0.0107	0.347823
Lasiurus_castaneus	123992.2214	0.0135	0.182599
Lasiurus_cinereus	21230182.78	0.0253	0.830074
Lasiurus_degelidus	11140.9566	0.0128	0.104875
Lasiurus_ebenus	8.685902137	0.0187	0.028533
Lasiurus_ega	15909914.85	0.0132	0.513411
Lasiurus_egregius	1339207.344	0.02	0.392972
Lasiurus_insularis	107681.9103	0.0316	0.305959
Lasiurus_intermedius	1764025.676	0.023	0.456259
Lasiurus_minor	85375.67665	0.0094	0.133495
Lasiurus_pfeifferi	107681.9103	0.0111	0.156183
Lasiurus_seminolus	1200193.773	0.0099	0.244231
Lasiurus_varius	545699.1924	0.0114	0.225563
Lasiurus_xanthinus	1750948.69	0.0107	0.278554
Latidens_salimalii	15270.40938	0.0552	0.164601
Lavia_frons	7664320.199	0.0239	0.642217
Leggadina_forresti	2059460.52	0.02	0.270941
Leggadina_lakedownensis	1337717.821	0.0175	0.229293
Leimacomys_buettneri	319.3104826	0.06	0.119028
Lemmiscus_curtatus	1662954.43	0.0283	0.313378
Lemmus_amurensis	2110345.31	0.02	0.272373
Lemmus_lemmus	752042.4699	0.0475	0.351433
Lemmus_portenkoi	7681.065101	NA	NA
Lemmus_sibiricus	2156727.773	0.0523	0.835217
Lemmus_trimucronatus	5546034.074	0.0805	1.163914
Lemniscomys_barbarus	250413.6059	0.049	0.446773
Lemniscomys_bellieri	244652.817	0.036	0.372339
Lemniscomys_griselda	606989.0407	0.058	0.595953
Lemniscomys_hoogstraali	321.2788527	0.0583	0.117233
Lemniscomys_linulus	257995.3543	0.027	0.319228
Lemniscomys_macculus	760816.4778	0.0303	0.430827
Lemniscomys_mittendorfi	410.200422	0.028	0.081073
Lemniscomys_rosalia	2455551.798	0.0542	0.775101
Lemniscomys_roseveari	647.9548699	0.06	0.138679
Lemniscomys_striatus	4480777.036	0.0416	0.75807
Lemniscomys_zebra	3889449.261	0.0361	0.677698
Lemur_catta	101010.9123	2.9	2.720201
Lenomys_meyeri	118501.8488	0.48	1.411241
Lenothrix_canus	241988.6615	0.135	0.794108
Lenoxus_apicalis	33261.05425	0.0536	0.304212
Leontocebus_cruzlimai	NA	NA	NA
Leontocebus_fuscicollis	1747749.897	0.387	4.384808
Leontocebus_illigeri	NA	NA	NA
Leontocebus_lagonotus	NA	NA	NA
Leontocebus_leucogenys	NA	NA	NA
Leontocebus_nigricollis	216302.707	0.462	3.08241
Leontocebus_nigrifrons	NA	NA	NA
Leontocebus_tripartitus	26047.14092	0.3935	0.907656
Leontocebus_weddelli	NA	NA	NA
Leontopithecus_caissara	337.8237941	0.572	0.44038
Leontopithecus_chrysomelas	20425.56753	0.7	1.199269
Leontopithecus_chrysopygus	64268.66104	0.7	3.656005
Leontopithecus_rosalia	4028.632631	0.5355	1.311078
Leopardus_colocolo	4826129.17	3.935	15.450076
