Source	ID	MasterTax_Order	MasterTax_Family	MasterTax_SciName	matched_name	matching_source	NCBI_SciName	NCBI_Rank	NCBI_ID
IUCN	19372	RODENTIA	MURIDAE	Rattus_xanthurus	0	0	0	0	0
IUCN	19376	RODENTIA	SCIURIDAE	Ratufa_affinis	Ratufa_affinis	IUCN	Ratufa_affinis	Species	226821
IUCN	19377	RODENTIA	SCIURIDAE	Ratufa_bicolor	Ratufa_bicolor	IUCN	Ratufa_bicolor	Species	226822
IUCN	19378	RODENTIA	SCIURIDAE	Ratufa_indica	0	0	0	0	0
IUCN	19381	RODENTIA	SCIURIDAE	Ratufa_macroura	Ratufa_macroura	IUCN	Ratufa_macroura	Species	1479094
IUCN	19390	CETARTIODACTYLA	BOVIDAE	Redunca_arundinum	Redunca_arundinum	IUCN	Redunca_arundinum	Species	59554
IUCN	19391	CETARTIODACTYLA	BOVIDAE	Redunca_fulvorufula	Redunca_fulvorufula	IUCN	Redunca_fulvorufula	Species	59555
IUCN	19392	CETARTIODACTYLA	BOVIDAE	Redunca_redunca	Redunca_redunca	IUCN	Redunca_redunca	Species	59556
IUCN	19399	RODENTIA	CRICETIDAE	Reithrodon_auritus	Reithrodon_auritus	IUCN	Reithrodon_auritus	Species	56234
IUCN	136583	RODENTIA	CRICETIDAE	Reithrodon_typicus	0	0	0	0	0
IUCN	136821	RODENTIA	CRICETIDAE	Reithrodontomys_bakeri	Reithrodontomys_bakeri	IUCN	Reithrodontomys_bakeri	Species	243217
IUCN	19402	RODENTIA	CRICETIDAE	Reithrodontomys_brevirostris	Reithrodontomys_brevirostris	IUCN	Reithrodontomys_brevirostris	Species	579415
IUCN	19403	RODENTIA	CRICETIDAE	Reithrodontomys_burti	0	0	0	0	0
IUCN	19404	RODENTIA	CRICETIDAE	Reithrodontomys_chrysopsis	Reithrodontomys_chrysopsis	IUCN	Reithrodontomys_chrysopsis	Species	319466
IUCN	19405	RODENTIA	CRICETIDAE	Reithrodontomys_creper	Reithrodontomys_creper	IUCN	Reithrodontomys_creper	Species	319462
IUCN	19406	RODENTIA	CRICETIDAE	Reithrodontomys_darienensis	_Matched-manually-to-NCBI	IUCN	Reithrodontomys_dariensis	Species	471727
IUCN	19407	RODENTIA	CRICETIDAE	Reithrodontomys_fulvescens	Reithrodontomys_fulvescens	IUCN	Reithrodontomys_fulvescens	Species	56213
IUCN	19408	RODENTIA	CRICETIDAE	Reithrodontomys_gracilis	Reithrodontomys_gracilis	IUCN	Reithrodontomys_gracilis	Species	243215
IUCN	19409	RODENTIA	CRICETIDAE	Reithrodontomys_hirsutus	Reithrodontomys_hirsutus	IUCN	Reithrodontomys_hirsutus	Species	319467
IUCN	42678	RODENTIA	CRICETIDAE	Reithrodontomys_humulis	Reithrodontomys_humulis	IUCN	Reithrodontomys_humulis	Species	129430
IUCN	19410	RODENTIA	CRICETIDAE	Reithrodontomys_megalotis	Reithrodontomys_megalotis	IUCN	Reithrodontomys_megalotis	Species	44234
IUCN	19411	RODENTIA	CRICETIDAE	Reithrodontomys_mexicanus	Reithrodontomys_mexicanus	IUCN	Reithrodontomys_mexicanus	Species	89150
IUCN	19412	RODENTIA	CRICETIDAE	Reithrodontomys_microdon	Reithrodontomys_microdon	IUCN	Reithrodontomys_microdon	Species	243214
IUCN	19413	RODENTIA	CRICETIDAE	Reithrodontomys_montanus	Reithrodontomys_montanus	IUCN	Reithrodontomys_montanus	Species	129431
IUCN	19414	RODENTIA	CRICETIDAE	Reithrodontomys_paradoxus	0	0	0	0	0
IUCN	19401	RODENTIA	CRICETIDAE	Reithrodontomys_raviventris	Reithrodontomys_raviventris	IUCN	Reithrodontomys_raviventris	Species	129432
IUCN	19415	RODENTIA	CRICETIDAE	Reithrodontomys_rodriguezi	0	0	0	0	0
IUCN	19416	RODENTIA	CRICETIDAE	Reithrodontomys_spectabilis	Reithrodontomys_spectabilis	IUCN	Reithrodontomys_spectabilis	Species	319463
IUCN	19417	RODENTIA	CRICETIDAE	Reithrodontomys_sumichrasti	Reithrodontomys_sumichrasti	IUCN	Reithrodontomys_sumichrasti	Species	89102
IUCN	19418	RODENTIA	CRICETIDAE	Reithrodontomys_tenuirostris	Reithrodontomys_tenuirostris	IUCN	Reithrodontomys_tenuirostris	Species	319465
IUCN	19419	RODENTIA	CRICETIDAE	Reithrodontomys_zacatecae	Reithrodontomys_zacatecae	IUCN	Reithrodontomys_zacatecae	Species	129433
IUCN	19436	RODENTIA	MURIDAE	Rhabdomys_pumilio	Rhabdomys_pumilio	IUCN	Rhabdomys_dilectus	Species	996586
IUCN	19436	RODENTIA	MURIDAE	Rhabdomys_pumilio	Rhabdomys_pumilio	IUCN	Rhabdomys_pumilio	Species	121573
IUCN	136521	RODENTIA	CRICETIDAE	Rhagomys_longilingua	Rhagomys_longilingua	IUCN	Rhagomys_longilingua	Species	329889
IUCN	19454	RODENTIA	CRICETIDAE	Rhagomys_rufescens	Rhagomys_rufescens	IUCN	Rhagomys_rufescens	Species	221579
IUCN	19474	RODENTIA	SCIURIDAE	Rheithrosciurus_macrotis	Rheithrosciurus_macrotis	IUCN	Rheithrosciurus_macrotis	Species	226835
IUCN	19484	RODENTIA	CRICETIDAE	Rheomys_mexicanus	0	0	0	0	0
IUCN	19485	RODENTIA	CRICETIDAE	Rheomys_raptor	Rheomys_raptor	IUCN	Rheomys_raptor	Species	218836
IUCN	19486	RODENTIA	CRICETIDAE	Rheomys_thomasi	Rheomys_thomasi	IUCN	Rheomys_thomasi	Species	451894
IUCN	19487	RODENTIA	CRICETIDAE	Rheomys_underwoodi	0	0	0	0	0
IUCN	19495	PERISSODACTYLA	RHINOCEROTIDAE	Rhinoceros_sondaicus	Rhinoceros_sondaicus	IUCN	Rhinoceros_sondaicus	Species	102233
IUCN	19496	PERISSODACTYLA	RHINOCEROTIDAE	Rhinoceros_unicornis	Rhinoceros_unicornis	IUCN	Rhinoceros_unicornis	Species	9809
IUCN	19520	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_acuminatus	Rhinolophus_acuminatus	IUCN	Rhinolophus_acuminatus	Species	320431
IUCN	19521	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_adami	0	0	0	0	0
IUCN	19522	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_affinis	Rhinolophus_affinis	IUCN	Rhinolophus_affinis	Species	59477
IUCN	19523	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_alcyone	Rhinolophus_alcyone	IUCN	Rhinolophus_alcyone	Species	249024
IUCN	19525	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_arcuatus	Rhinolophus_arcuatus	IUCN	Rhinolophus_arcuatus	Species	76834
IUCN	40023	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_beddomei	Rhinolophus_beddomei	IUCN	Rhinolophus_beddomei	Species	556920
IUCN	19515	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_blasii	Rhinolophus_blasii	IUCN	Rhinolophus_blasii	Species	519037
IUCN	19526	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_bocharicus	0	0	0	0	0
IUCN	19527	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_borneensis	Rhinolophus_borneensis	IUCN	Rhinolophus_borneensis	Species	337452
IUCN	19528	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_canuti	0	0	0	0	0
IUCN	19529	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_capensis	Rhinolophus_capensis	IUCN	Rhinolophus_capensis	Species	302408
IUCN	19530	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_celebensis	Rhinolophus_celebensis	IUCN	Rhinolophus_celebensis	Species	1078801
IUCN	19531	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_clivosus	Rhinolophus_clivosus	IUCN	Rhinolophus_clivosus	Species	59478
IUCN	19532	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_coelophyllus	Rhinolophus_coelophyllus	IUCN	Rhinolophus_coelophyllus	Species	867891
IUCN	19533	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_cognatus	Rhinolophus_cognatus	IUCN	Rhinolophus_cognatus	Species	1548709
IUCN	40037	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_convexus	0	0	0	0	0
IUCN	19535	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_creaghi	Rhinolophus_creaghi	IUCN	Rhinolophus_creaghi	Species	178895
IUCN	19536	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_darlingi	Rhinolophus_darlingi	IUCN	Rhinolophus_darlingi	Species	49443
IUCN	19536	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_darlingi	_Matched-manually-to-NCBI	MSW3	Rhinolophus_darlingi_barbetonensis	Subspecies	1434704
IUCN	19536	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_darlingi	Rhinolophus_darlingi	MSW3	Rhinolophus_darlingi_damarensis	Subspecies	1434703
IUCN	19536	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_darlingi	Rhinolophus_darlingi	MSW3	Rhinolophus_darlingi_darlingi	Subspecies	1434706
IUCN	19537	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_deckenii	0	0	0	0	0
IUCN	19538	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_denti	Rhinolophus_denti	IUCN	Rhinolophus_denti	Species	608656
IUCN	19539	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_eloquens	Rhinolophus_eloquens	IUCN	Rhinolophus_eloquens	Species	519038
IUCN	19516	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_euryale	Rhinolophus_euryale	IUCN	Rhinolophus_euryale	Species	109476
IUCN	19540	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_euryotis	Rhinolophus_euryotis	IUCN	Rhinolophus_euryotis	Species	76835
IUCN	19517	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_ferrumequinum	Rhinolophus_ferrumequinum	IUCN	Rhinolophus_ferrumequinum	Species	59479
IUCN	19517	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_ferrumequinum	Rhinolophus_ferrumequinum	MSW3	Rhinolophus_ferrumequinum_korai	Subspecies	1077283
IUCN	19517	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_ferrumequinum	Rhinolophus_ferrumequinum	MSW3	Rhinolophus_ferrumequinum_quelpartis	Subspecies	1203030
IUCN	136644	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_formosae	Rhinolophus_formosae	IUCN	Rhinolophus_formosae	Species	472238
IUCN	19541	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_fumigatus	Rhinolophus_fumigatus	IUCN	Rhinolophus_fumigatus	Species	302410
IUCN	19542	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_guineensis	0	0	0	0	0
IUCN	19543	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_hildebrandtii	Rhinolophus_hildebrandti	IUCN	Rhinolophus_hildebrandti	Species	302411
IUCN	44781	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_hilli	0	0	0	0	0
IUCN	44782	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_hillorum	0	0	0	0	0
IUCN	19518	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_hipposideros	Rhinolophus_hipposideros	IUCN	Rhinolophus_hipposideros	Species	77218
IUCN	19545	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_inops	0	0	0	0	0
IUCN	19577	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_keyensis	0	0	0	0	0
IUCN	19546	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_landeri	Rhinolophus_landeri	IUCN	Rhinolophus_landeri	Species	519039
IUCN	19547	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_lepidus	Rhinolophus_lepidus	IUCN	Rhinolophus_lepidus	Species	188570
IUCN	19548	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_luctus	Rhinolophus_luctus	IUCN	Rhinolophus_luctus	Species	337453
IUCN	19549	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_maclaudi	Rhinolophus_maclaudi	IUCN	Rhinolophus_maclaudi	Species	608657
IUCN	19550	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_macrotis	Rhinolophus_macrotis	IUCN	Rhinolophus_macrotis	Species	196889
IUCN	136410	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_madurensis	0	0	0	0	0
IUCN	44783	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_maendeleo	0	0	0	0	0
IUCN	19551	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_malayanus	Rhinolophus_malayanus	IUCN	Rhinolophus_malayanus	Species	608659
IUCN	19552	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_marshalli	Rhinolophus_marshalli	IUCN	Rhinolophus_marshalli	Species	476588
IUCN	19553	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_megaphyllus	Rhinolophus_megaphyllus	IUCN	Rhinolophus_megaphyllus	Species	76836
IUCN	19519	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_mehelyi	Rhinolophus_mehelyi	IUCN	Rhinolophus_mehelyi	Species	342862
IUCN	19554	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_mitratus	0	0	0	0	0
IUCN	136248	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_montanus	0	0	0	0	0
IUCN	19556	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_nereis	0	0	0	0	0
IUCN	19557	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_osgoodi	0	0	0	0	0
IUCN	19558	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_paradoxolophus	Rhinolophus_paradoxolophus	IUCN	Rhinolophus_paradoxolophus	Species	479477
IUCN	19559	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_pearsonii	Rhinolophus_pearsonii	IUCN	Rhinolophus_pearsonii	Species	188571
IUCN	19560	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_philippinensis	Rhinolophus_philippinensis	IUCN	Rhinolophus_philippinensis	Species	76837
IUCN	19561	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_pusillus	Rhinolophus_pusillus	IUCN	Rhinolophus_blythi	Species	376555
IUCN	19561	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_pusillus	Rhinolophus_pusillus	IUCN	Rhinolophus_cornutus	Species	196296
IUCN	19561	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_pusillus	Rhinolophus_pusillus	IUCN	Rhinolophus_monoceros	Species	169756
IUCN	19561	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_pusillus	Rhinolophus_pusillus	IUCN	Rhinolophus_perditus	Species	186998
IUCN	19561	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_pusillus	Rhinolophus_pusillus	IUCN	Rhinolophus_pumilus	Species	159859
IUCN	19561	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_pusillus	Rhinolophus_pusillus	IUCN	Rhinolophus_pusillus	Species	159858
IUCN	19562	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_rex	Rhinolophus_rex	IUCN	Rhinolophus_rex	Species	188572
IUCN	136496	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_robinsoni	Rhinolophus_robinsoni	IUCN	Rhinolophus_robinsoni	Species	526812
IUCN	19563	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_rouxii	Rhinolophus_rouxii	IUCN	Rhinolophus_rouxii	Species	89398
IUCN	19564	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_rufus	Rhinolophus_rufus	IUCN	Rhinolophus_rufus	Species	545504
IUCN	44784	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_ruwenzorii	Rhinolophus_ruwenzorii	IUCN	Rhinolophus_ruwenzorii	Species	519040
IUCN	44785	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_sakejiensis	0	0	0	0	0
IUCN	19565	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_sedulus	Rhinolophus_sedulus	IUCN	Rhinolophus_sedulus	Species	59480
IUCN	19566	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_shameli	Rhinolophus_shameli	IUCN	Rhinolophus_shameli	Species	608708
IUCN	136631	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_shortridgei	0	0	0	0	0
IUCN	136651	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_siamensis	Rhinolophus_siamensis	IUCN	Rhinolophus_siamensis	Species	867892
IUCN	19567	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_silvestris	0	0	0	0	0
IUCN	19568	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_simulator	Rhinolophus_simulator	IUCN	Rhinolophus_simulator	Species	519041
IUCN	41529	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_sinicus	Rhinolophus_sinicus	IUCN	Rhinolophus_sinicus	Species	89399
IUCN	41529	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_sinicus	Rhinolophus_sinicus	MSW3	Rhinolophus_sinicus_sinicus	Subspecies	1585245
IUCN	19569	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_stheno	Rhinolophus_stheno	IUCN	Rhinolophus_stheno	Species	430491
IUCN	19570	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_subbadius	0	0	0	0	0
IUCN	19571	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_subrufus	Rhinolophus_subrufus	IUCN	Rhinolophus_subrufus	Species	545503
IUCN	19572	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_swinnyi	Rhinolophus_swinnyi	IUCN	Rhinolophus_swinnyi	Species	608709
IUCN	19573	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_thomasi	Rhinolophus_thomasi	IUCN	Rhinolophus_thomasi	Species	476589
IUCN	19574	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_trifoliatus	Rhinolophus_trifoliatus	IUCN	Rhinolophus_trifoliatus	Species	430492
IUCN	19575	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_virgo	Rhinolophus_virgo	IUCN	Rhinolophus_virgo	Species	1078802
IUCN	19576	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_yunanensis	_Matched-manually-to-NCBI	IUCN	Rhinolophus_yunnanensis	Species	393601
IUCN	44786	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus_ziama	0	0	0	0	0
IUCN	19589	CHIROPTERA	HIPPOSIDERIDAE	Rhinonicteris_aurantia	Rhinonicteris_aurantia	IUCN	Rhinonicteris_aurantia	Species	270786
IUCN	19591	CHIROPTERA	PHYLLOSTOMIDAE	Rhinophylla_alethina	Rhinophylla_alethina	IUCN	Rhinophylla_alethina	Species	138699
IUCN	19592	CHIROPTERA	PHYLLOSTOMIDAE	Rhinophylla_fischerae	Rhinophylla_fischerae	IUCN	Rhinophylla_fischerae	Species	138706
IUCN	19593	CHIROPTERA	PHYLLOSTOMIDAE	Rhinophylla_pumilio	Rhinophylla_pumilio	IUCN	Rhinophylla_pumilio	Species	138707
IUCN	19594	PRIMATES	CERCOPITHECIDAE	Rhinopithecus_avunculus	Rhinopithecus_avunculus	IUCN	Rhinopithecus_avunculus	Species	66062
IUCN	19597	PRIMATES	CERCOPITHECIDAE	Rhinopithecus_bieti	Rhinopithecus_bieti	IUCN	Rhinopithecus_bieti	Species	61621
IUCN	19595	PRIMATES	CERCOPITHECIDAE	Rhinopithecus_brelichi	Rhinopithecus_brelichi	IUCN	Rhinopithecus_brelichi	Species	224329
IUCN	19596	PRIMATES	CERCOPITHECIDAE	Rhinopithecus_roxellana	Rhinopithecus_roxellana	IUCN	Rhinopithecus_roxellana	Species	61622
IUCN	13508501	PRIMATES	CERCOPITHECIDAE	Rhinopithecus_strykeri	_Matched-manually-to-NCBI	IUCN	Rhinopithecus_strykeri	Species	1194336
IUCN	19599	CHIROPTERA	RHINOPOMATIDAE	Rhinopoma_hardwickii	Rhinopoma_hardwickii	IUCN	Rhinopoma_hardwickii	Species	124756
IUCN	19599	CHIROPTERA	RHINOPOMATIDAE	Rhinopoma_hardwickii	Rhinopoma_hardwickii	MSW3	Rhinopoma_hardwickii_cystops	Subspecies	1034335
IUCN	19601	CHIROPTERA	RHINOPOMATIDAE	Rhinopoma_macinnesi	0	0	0	0	0
IUCN	19600	CHIROPTERA	RHINOPOMATIDAE	Rhinopoma_microphyllum	Rhinopoma_microphyllum	IUCN	Rhinopoma_microphyllum	Species	173903
IUCN	19602	CHIROPTERA	RHINOPOMATIDAE	Rhinopoma_muscatellum	Rhinopoma_muscatellum	IUCN	Rhinopoma_muscatellum	Species	173902
IUCN	42460	RODENTIA	SCIURIDAE	Rhinosciurus_laticaudatus	Rhinosciurus_laticaudatus	IUCN	Rhinosciurus_laticaudatus	Species	226571
IUCN	19605	RODENTIA	CRICETIDAE	Rhipidomys_austrinus	0	0	0	0	0
IUCN	136357	RODENTIA	CRICETIDAE	Rhipidomys_cariri	Rhipidomys_cariri	IUCN	Rhipidomys_cariri	Species	863427
IUCN	19606	RODENTIA	CRICETIDAE	Rhipidomys_caucensis	0	0	0	0	0
IUCN	19607	RODENTIA	CRICETIDAE	Rhipidomys_couesi	0	0	0	0	0
IUCN	136195	RODENTIA	CRICETIDAE	Rhipidomys_emiliae	Rhipidomys_emiliae	IUCN	Rhipidomys_emiliae	Species	863428
IUCN	19608	RODENTIA	CRICETIDAE	Rhipidomys_fulviventer	0	0	0	0	0
IUCN	136759	RODENTIA	CRICETIDAE	Rhipidomys_gardneri	Rhipidomys_gardneri	IUCN	Rhipidomys_gardneri	Species	863429
IUCN	19609	RODENTIA	CRICETIDAE	Rhipidomys_latimanus	Rhipidomys_latimanus	IUCN	Rhipidomys_scandens	Species	461416
IUCN	19610	RODENTIA	CRICETIDAE	Rhipidomys_leucodactylus	_Matched-manually-to-NCBI	IUCN	Rhipidomys_leucodactylus	Species	29129
IUCN	19611	RODENTIA	CRICETIDAE	Rhipidomys_macconnelli	Rhipidomys_macconnelli	IUCN	Rhipidomys_macconnelli	Species	89103
IUCN	136422	RODENTIA	CRICETIDAE	Rhipidomys_macrurus	Rhipidomys_macrurus	IUCN	Rhipidomys_macrurus	Species	863430
IUCN	19612	RODENTIA	CRICETIDAE	Rhipidomys_mastacalis	Rhipidomys_mastacalis	IUCN	Rhipidomys_mastacalis	Species	89104
IUCN	136210	RODENTIA	CRICETIDAE	Rhipidomys_modicus	0	0	0	0	0
IUCN	19613	RODENTIA	CRICETIDAE	Rhipidomys_nitela	Rhipidomys_nitela	IUCN	Rhipidomys_nitela	Species	89105
IUCN	19614	RODENTIA	CRICETIDAE	Rhipidomys_ochrogaster	0	0	0	0	0
IUCN	19616	RODENTIA	CRICETIDAE	Rhipidomys_venezuelae	0	0	0	0	0
IUCN	19617	RODENTIA	CRICETIDAE	Rhipidomys_venustus	0	0	0	0	0
IUCN	19618	RODENTIA	CRICETIDAE	Rhipidomys_wetzeli	Rhipidomys_wetzeli	IUCN	Rhipidomys_wetzeli	Species	89106
IUCN	19645	RODENTIA	SPALACIDAE	Rhizomys_pruinosus	Rhizomys_pruinosus	IUCN	Rhizomys_pruinosus	Species	53275
IUCN	19645	RODENTIA	SPALACIDAE	Rhizomys_pruinosus	_Matched-manually-to-NCBI	NominateSubsp	Rhizomys_pruinosus_pruinosus	Subspecies	93842
IUCN	19646	RODENTIA	SPALACIDAE	Rhizomys_sinensis	Rhizomys_sinensis	IUCN	Rhizomys_sinensis	Species	146130
IUCN	19647	RODENTIA	SPALACIDAE	Rhizomys_sumatrensis	0	0	0	0	0
IUCN	136810	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa_aeneus	Rhogeessa_aeneus	IUCN	Rhogeessa_aeneus	Species	258950
IUCN	19679	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa_alleni	Rhogeessa_alleni	IUCN	Rhogeessa_alleni	Species	153295
IUCN	19680	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa_genowaysi	Rhogeessa_genowaysi	IUCN	Rhogeessa_genowaysi	Species	433358
IUCN	19681	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa_gracilis	Rhogeessa_gracilis	IUCN	Rhogeessa_gracilis	Species	433359
IUCN	136220	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa_hussoni	0	0	0	0	0
IUCN	136314	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa_io	Rhogeessa_io	IUCN	Rhogeessa_io	Species	261758
IUCN	136314	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa_io	Rhogeessa_io	MSW3	Rhogeessa_velilla	Species	433360
IUCN	19682	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa_minutilla	0	0	0	0	0
IUCN	19683	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa_mira	Rhogeessa_mira	IUCN	Rhogeessa_mira	Species	258949
IUCN	19684	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa_parvula	Rhogeessa_parvula	IUCN	Rhogeessa_parvula	Species	153298
IUCN	19685	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa_tumida	Rhogeessa_tumida	IUCN	Rhogeessa_tumida	Species	153299
IUCN	19686	RODENTIA	MURIDAE	Rhombomys_opimus	Rhombomys_opimus	IUCN	Rhombomys_opimus	Species	186474
IUCN	19705	MACROSCELIDEA	MACROSCELIDIDAE	Rhynchocyon_chrysopygus	0	0	0	0	0
IUCN	19709	MACROSCELIDEA	MACROSCELIDIDAE	Rhynchocyon_cirnei	Rhynchocyon_cirnei	COL	Rhynchocyon_cirnei_reichardi	Subspecies	1397288
IUCN	19708	MACROSCELIDEA	MACROSCELIDIDAE	Rhynchocyon_petersi	Rhynchocyon_petersi	IUCN	Rhynchocyon_petersi	Species	320637
IUCN	136309	MACROSCELIDEA	MACROSCELIDIDAE	Rhynchocyon_udzungwensis	Rhynchocyon_udzungwensis	IUCN	Rhynchocyon_udzungwensis	Species	1397287
IUCN	41623	CARNIVORA	HERPESTIDAE	Rhynchogale_melleri	Rhynchogale_melleri	IUCN	Rhynchogale_melleri	Species	210654
IUCN	19710	PAUCITUBERCULATA	CAENOLESTIDAE	Rhyncholestes_raphanurus	Rhyncholestes_raphanurus	IUCN	Rhyncholestes_raphanurus	Species	33559
IUCN	19711	PERAMELEMORPHIA	PERAMELIDAE	Rhynchomeles_prattorum	0	0	0	0	0
IUCN	136724	RODENTIA	MURIDAE	Rhynchomys_banahao	Rhynchomys_banahao	IUCN	Rhynchomys_banahao	Species	1217596
IUCN	19712	RODENTIA	MURIDAE	Rhynchomys_isarogensis	Rhynchomys_isarogensis	IUCN	Rhynchomys_isarogensis	Species	238000
IUCN	19713	RODENTIA	MURIDAE	Rhynchomys_soricoides	Rhynchomys_soricoides	IUCN	Rhynchomys_soricoides	Species	1217597
IUCN	136489	RODENTIA	MURIDAE	Rhynchomys_tapulao	Rhynchomys_tapulao	IUCN	Rhynchomys_tapulao	Species	1217598
IUCN	19714	CHIROPTERA	EMBALLONURIDAE	Rhynchonycteris_naso	Rhynchonycteris_naso	IUCN	Rhynchonycteris_naso	Species	249017
IUCN	19742	LAGOMORPHA	LEPORIDAE	Romerolagus_diazi	Romerolagus_diazi	IUCN	Romerolagus_diazi	Species	48089
IUCN	29730	CHIROPTERA	PTEROPODIDAE	Rousettus_aegyptiacus	Rousettus_aegyptiacus	IUCN	Rousettus_aegyptiacus	Species	9407
IUCN	29730	CHIROPTERA	PTEROPODIDAE	Rousettus_aegyptiacus	Rousettus_aegyptiacus	MSW3	Rousettus_aegyptiacus_aegyptiacus	Subspecies	77220
