species frame Nind size S EstPi_ferretti EstTheta_ferretti
Arvicola_sapidus 1 97 380 5 0.00210316677354116 0.00391484086359407
Arvicola_sapidus 2 97 380 1 5.42593597395552e-05 0.000782968172718813
Arvicola_sapidus 3 97 379 40 0.0168408440414261 0.0313485713166539
Asellia_tridens 1 23 378 26 0.0179015831189744 0.0186362907359297
Asellia_tridens 2 23 378 7 0.00476817868122216 0.00501746289044261
Asellia_tridens 3 23 378 159 0.121379425727252 0.113968085654339
Aselliscus_stoliczkanus 1 30 378 18 0.0104968679681323 0.0120199921679308
Aselliscus_stoliczkanus 2 30 378 7 0.00309554217600195 0.00467444139863975
Aselliscus_stoliczkanus 3 30 378 170 0.1064039408867 0.11352214825268
Atelerix_albiventris 1 5 285 17 0.0444444444444444 0.0426065162907269
Atelerix_albiventris 2 5 285 4 0.00701754385964912 0.0100250626566416
Atelerix_albiventris 3 5 284 61 0.157863849765258 0.153394803017603
Atelerix_algirus 1 61 284 7 0.00436118250334054 0.00789153960725983
Atelerix_algirus 2 61 284 0 0 0
Atelerix_algirus 3 61 283 28 0.0269167584767331 0.0316565691397962
Ateles_belzebuth 1 7 378 2 0.00352733686067019 0.00270306798215976
Ateles_belzebuth 2 7 378 0 0 0
Ateles_belzebuth 3 7 378 4 0.00579491055681532 0.00540613596431951
Ateles_chamek 1 7 378 11 0.0133534895439657 0.0118777669798077
Ateles_chamek 2 7 378 4 0.00453514739229025 0.00431918799265735
Ateles_chamek 3 7 378 63 0.0783572688334593 0.0680272108843533
Ateles_fusciceps 1 9 379 14 0.014028144239226 0.0162653801894308
Ateles_fusciceps 2 9 379 2 0.0019349164467898 0.00232362574134725
Ateles_fusciceps 3 9 379 43 0.0463940193491645 0.0499579534389659
Ateles_geoffroyi 1 25 379 45 0.0131610909419547 0.0344147818093798
Ateles_geoffroyi 2 25 379 20 0.00593237711693482 0.0152954277989752
Ateles_geoffroyi 3 25 379 147 0.0514107452914971 0.112446864431077
Ateles_paniscus 1 5 378 1 0.00132275132275132 0.00169157034113335
Ateles_paniscus 2 5 378 0 0 0
Ateles_paniscus 3 5 378 9 0.0163139329805996 0.0152714932126697
Atherurus_africanus 1 13 134 23 0.0409560588665066 0.0567618906527886
Atherurus_africanus 2 13 134 3 0.00386180983195908 0.00740372486775503
Atherurus_africanus 3 13 134 77 0.152997251504714 0.19015763794144
Atherurus_macrourus 1 10 102 1 0.00196078431372549 0.00346554668999035
Atherurus_macrourus 2 10 102 0 0 0
Atherurus_macrourus 3 10 102 7 0.0137254901960784 0.0242588268299325
Avahi_laniger 1 40 379 38 0.0127984361146422 0.0236697278888942
Avahi_laniger 2 40 379 23 0.00939808929671449 0.0143264142485412
Avahi_laniger 3 40 379 137 0.0716529755482679 0.0853369608724725
Avahi_occidentalis 1 6 379 15 0.0172383465259455 0.0184414892527098
Avahi_occidentalis 2 6 379 9 0.00932277924362357 0.0110648935516259
Avahi_occidentalis 3 6 379 104 0.117062445030783 0.127892439179356
Axis_axis 1 55 379 19 0.00990129516881278 0.0148366232917685
Axis_axis 2 55 379 5 0.00140119434166342 0.00390581807687635
Axis_axis 3 55 379 50 0.0301645433092173 0.0390832625216841
Axis_porcinus 1 24 380 37 0.0177288800313079 0.0294111261600549
Axis_porcinus 2 24 379 6 0.00247520028596186 0.00477506532522658
Axis_porcinus 3 24 379 132 0.0733275082507624 0.105056935946573
Baiomys_musculus 1 16 374 16 0.0162433155080214 0.0130422480677538
Baiomys_musculus 2 16 374 1 0.000334224598930481 0.000814963354997245
Baiomys_musculus 3 16 373 115 0.11513419556315 0.0940217470489974
Baiomys_taylori 1 14 375 13 0.011831635031635 0.0110030933863394
Baiomys_taylori 2 14 375 4 0.00357509157509158 0.00338578763448035
Baiomys_taylori 3 14 375 42 0.0396984348984349 0.0355654363368944
Balaena_mysticetus 1 64 378 16 0.00445598888699247 0.00895849304364173
Balaena_mysticetus 2 64 378 3 0.000248015873015873 0.00167971744568282
Balaena_mysticetus 3 64 378 26 0.00848066974699079 0.0145578099579004
Balaenoptera_acutorostrata 1 8 378 5 0.00582640463592845 0.00662667520771472
Balaenoptera_acutorostrata 2 8 378 2 0.00198412698412698 0.00265184160928903
Balaenoptera_acutorostrata 3 8 378 9 0.0136999244142101 0.0119332872418006
Balaenoptera_bonaerensis 1 6 215 2 0.00310077519379845 0.0052912385907668
Balaenoptera_bonaerensis 2 6 215 0 0 0
Balaenoptera_bonaerensis 3 6 215 5 0.013953488372093 0.013228096476917
Balaenoptera_borealis 1 18 378 1 0.000778089013383131 0.00116875912836644
Balaenoptera_borealis 2 18 378 0 0 0
Balaenoptera_borealis 3 18 378 11 0.0145312445966041 0.0128655315890745
Balaenoptera_edeni 1 11 378 12 0.0139980683631477 0.0132225854352171
Balaenoptera_edeni 2 11 378 6 0.00827034517510708 0.00661402567134326
Balaenoptera_edeni 3 11 378 39 0.0448622658940119 0.043001173912796
Balaenoptera_musculus 1 5 378 0 0 0
Balaenoptera_musculus 2 5 378 0 0 0
Balaenoptera_musculus 3 5 378 4 0.00634920634920635 0.00626795507965526
Balaenoptera_omurai 1 9 378 1 0.000755857898715041 0.00118699393785238
Balaenoptera_omurai 2 9 378 0 0 0
Balaenoptera_omurai 3 9 378 3 0.00317460317460318 0.00356596036123743
Balaenoptera_physalus 1 161 378 20 0.00540512164452659 0.00939822476591951
Balaenoptera_physalus 2 161 378 0 0 0
Balaenoptera_physalus 3 161 378 52 0.0184561489668921 0.0244364914523006
Balionycteris_maculata 1 9 147 27 0.0873015873015873 0.0711623178583531
Balionycteris_maculata 2 9 147 11 0.0343915343915344 0.0289920554237735
Balionycteris_maculata 3 9 146 76 0.222874537943031 0.201753970135103
Bandicota_bengalensis 1 31 380 6 0.00500068302011982 0.0039583276201468
Bandicota_bengalensis 2 31 380 1 0.000848896434634975 0.000659736278371206
Bandicota_bengalensis 3 31 379 58 0.0422028580568853 0.0383649474723245
Bandicota_indica 1 29 380 32 0.00849105522426757 0.0219841153994583
Bandicota_indica 2 29 380 6 0.00142957969636736 0.00412643688467249
Bandicota_indica 3 29 379 178 0.0756065476222878 0.122627337451151
Bandicota_savilei 1 22 379 41 0.0158528366971639 0.0308006382098916
Bandicota_savilei 2 22 379 5 0.00318450239294566 0.00375658526477438
Bandicota_savilei 3 22 378 162 0.0615634806110997 0.121883317734067
Barbastella_barbastellus 1 51 378 15 0.00511871223400254 0.00907903030131034
Barbastella_barbastellus 2 51 378 5 0.000959061364996415 0.00302625495615165
Barbastella_barbastellus 3 51 378 65 0.0281537465693648 0.0393484024254845
Barbastella_leucomelas 1 7 378 3 0.00304862685815067 0.0033304962439403
Barbastella_leucomelas 2 7 378 1 0.000755857898715041 0.00110996004143849
Barbastella_leucomelas 3 7 378 11 0.0102040816326531 0.0122163402806055
Bathyergus_janetta 1 9 377 9 0.00913645741231948 0.0101151738311354
Bathyergus_janetta 2 9 377 28 0.027047282219696 0.0315143362091949
Bathyergus_janetta 3 9 376 12 0.0142181695373185 0.0134952405178529
Bathyergus_suillus 1 195 375 26 0.0103620777383723 0.0136174575273427
Bathyergus_suillus 2 195 375 15 0.00498197323812848 0.00787388921716722
Bathyergus_suillus 3 195 375 89 0.0438799431013676 0.0467293971556778
Beamys_hindei 1 15 367 10 0.0062001576987953 0.00859218617490633
Beamys_hindei 2 15 367 4 0.00155702608018684 0.00343687446996253
Beamys_hindei 3 15 366 47 0.0227806801577293 0.0404939218341012
Belomys_pearsonii 1 9 378 38 0.0426324850928025 0.037096695465417
Belomys_pearsonii 2 9 378 13 0.0120937263794407 0.0126909747644848
Belomys_pearsonii 3 9 378 206 0.221382380112539 0.201127681905831
Berylmys_berdmorei 1 9 376 7 0.00630065856129686 0.00705246530438941
Berylmys_berdmorei 2 9 376 1 0.000886524822695036 0.00100755304946725
Berylmys_berdmorei 3 9 375 30 0.0315809523809524 0.0303136743541502
Berylmys_bowersi 1 14 380 32 0.0233384451805504 0.027713558063371
Berylmys_bowersi 2 14 380 4 0.00169172932330827 0.00346568393939587
Berylmys_bowersi 3 14 379 129 0.088298655317125 0.11202882520708
Bettongia_penicillata 1 36 374 6 0.00290701813472212 0.00454330875163692
Bettongia_penicillata 2 36 374 6 0.001551568819121 0.00454321046017099
Bettongia_penicillata 3 36 373 42 0.0234119117259306 0.031902645938133
Bison_bison 1 56 378 6 0.000938770852417653 0.00351782217496681
Bison_bison 2 56 378 7 0.00200730811492517 0.00410421754836403
Bison_bison 3 56 378 39 0.00480378755161624 0.0228670950713087
Bison_bonasus 1 69 378 14 0.00436058109900035 0.007814904926508
Bison_bonasus 2 69 378 7 0.00251968783714815 0.00390724843336629
Bison_bonasus 3 69 378 45 0.0259047062847234 0.0251248030813614
Blarina_brevicauda 1 97 380 22 0.00523839632717782 0.0115033009974547
Blarina_brevicauda 2 97 380 9 0.000641503366342953 0.0047058958625951
Blarina_brevicauda 3 97 379 115 0.0393730368122277 0.0602021091178639
Blarina_carolinensis 1 20 378 7 0.00389772670474425 0.00569855722220409
Blarina_carolinensis 2 20 378 1 0.000264550264550265 0.00081411448496132
Blarina_carolinensis 3 20 378 59 0.0583809998596966 0.0480480843227873
Blarina_hylophaga 1 36 380 11 0.0059181693848502 0.00709366818840825
Blarina_hylophaga 2 36 380 2 0.000310672514619883 0.00128975785243786
Blarina_hylophaga 3 36 379 33 0.0182446719328456 0.021334968421907
Blarinella_griselda 1 26 380 50 0.0318016635097208 0.0356282092196271
Blarinella_griselda 2 26 380 8 0.0032460963100491 0.00570129124852702
Blarinella_griselda 3 26 379 217 0.156945577622658 0.155069994090646
Blarinella_quadraticauda 1 11 380 18 0.0150239234449761 0.0161723914175087
Blarinella_quadraticauda 2 11 380 4 0.00287081339712919 0.00359386475944638
Blarinella_quadraticauda 3 11 379 75 0.0613096665867114 0.0675627609790381
Bos_frontalis 1 82 378 27 0.0162673710413273 0.0158669158269966
Bos_frontalis 2 82 378 9 0.00435224511778276 0.00528929224525651
Bos_frontalis 3 82 378 109 0.0917670855951174 0.0640677361062282
Bos_grunniens 1 148 378 29 0.0017440151630893 0.0140266280226365
Bos_grunniens 2 148 378 15 0.00138914098258038 0.00725512839031334
Bos_grunniens 3 148 378 112 0.0176369502374812 0.0541765484340149
Bos_javanicus 1 41 380 34 0.0255987507844916 0.0238870348829515
Bos_javanicus 2 41 379 8 0.0064935866491206 0.00562443029489009
Bos_javanicus 3 41 379 128 0.104543515156864 0.0900103641218285
Bos_taurus 1 1262 382 97 0.00824799497307734 0.0349360955210318
Bos_taurus 2 1262 381 127 0.00998402565615139 0.0456485221144022
Bos_taurus 3 1262 381 147 0.0139341918261396 0.0526105192210786
Boselaphus_tragocamelus 1 26 379 8 0.00317993352294144 0.00899701512933098
Boselaphus_tragocamelus 2 26 379 11 0.00309312499286114 0.0123824673596499
Boselaphus_tragocamelus 3 26 379 11 0.0090303715633531 0.0123811400084635
Brachyphylla_cavernarum 1 52 378 10 0.00183082130127615 0.00587557248765935
Brachyphylla_cavernarum 2 52 378 7 0.00171530720550328 0.0041126924837273
Brachyphylla_cavernarum 3 52 378 20 0.00681594641242269 0.0117519647812416
Brachyphylla_nana 1 24 378 10 0.00801567882313224 0.00714934579765718
Brachyphylla_nana 2 24 378 2 0.00136109194080209 0.00142959647341724
Brachyphylla_nana 3 24 378 77 0.0744375630503995 0.0550746686518633
Brachyuromys_betsileoensis 1 5 376 3 0.00478723404255319 0.00383100989677555
Brachyuromys_betsileoensis 2 5 376 0 0 0
Brachyuromys_betsileoensis 3 5 375 9 0.0144 0.01152
Bradypus_torquatus 1 9 230 8 0.0158730158730159 0.013308775473828
Bradypus_torquatus 2 9 230 5 0.0102484472049689 0.00831798467114252
Bradypus_torquatus 3 9 230 39 0.0826086956521739 0.0648802804349117
Bradypus_variegatus 1 12 230 15 0.0333069828722003 0.0321555393909999
Bradypus_variegatus 2 12 230 12 0.0237812911725955 0.0257244315127999
Bradypus_variegatus 3 12 230 55 0.113478260869565 0.118117767117102
Bubalus_depressicornis 1 153 378 24 0.0126880816810888 0.0140149964126844
Bubalus_depressicornis 2 153 378 10 0.00448444838026174 0.00583960630643417
Bubalus_depressicornis 3 153 378 71 0.0449087367550229 0.0415120478733109
Bubalus_quarlesi 1 8 378 8 0.0100151171579743 0.00932999008688551
Bubalus_quarlesi 2 8 378 2 0.00330687830687831 0.00233249752172138
Bubalus_quarlesi 3 8 378 18 0.0237150415721844 0.0210315473209814
Budorcas_taxicolor 1 10 379 50 0.0472295514511873 0.0466388388261672
Budorcas_taxicolor 2 10 378 14 0.0132863021751911 0.0130920652732969
Budorcas_taxicolor 3 10 378 58 0.0542034097589653 0.0543435017947189
Bullimus_bagobus 1 13 380 20 0.0181609618451724 0.0171944943253982
Bullimus_bagobus 2 13 380 6 0.00513433934486566 0.00515927237136437
Bullimus_bagobus 3 13 380 107 0.105252116304748 0.0920831593473546
Bullimus_luzonicus 1 178 380 44 0.0179500858175643 0.0202066023452959
Bullimus_luzonicus 2 178 380 9 0.00269365083722047 0.00413408754223623
Bullimus_luzonicus 3 178 380 131 0.0627461619789429 0.0601841182891543
Bunomys_andrewsi 1 5 364 0 0 0
Bunomys_andrewsi 2 5 364 0 0 0
Bunomys_andrewsi 3 5 363 3 0.00440771349862259 0.00400623191631425
Cacajao_ayresi 1 6 364 2 0.00183150183150183 0.00249817841157488
Cacajao_ayresi 2 6 363 1 0.0014692378328742 0.00125143393471686
Cacajao_ayresi 3 6 363 4 0.00422405876951332 0.00501064762620566
Cacajao_calvus 1 18 375 9 0.00832244008714597 0.00699543781673715
Cacajao_calvus 2 18 374 3 0.00281360315962392 0.00233773511938065
Cacajao_calvus 3 18 374 29 0.0289311803152634 0.0226043229680897
Cacajao_hosomi 1 9 364 1 0.00106837606837607 0.00102527673317539
Cacajao_hosomi 2 9 363 1 0.00107131925313743 0.00102768258799838
Cacajao_hosomi 3 9 363 2 0.00244872972145699 0.00205628341460548
Cacajao_melanocephalus 1 22 378 9 0.00426143521381617 0.00670696193084242
Cacajao_melanocephalus 2 22 377 1 0.000378931413414172 0.000746974989243036
Cacajao_melanocephalus 3 22 377 38 0.0219189022565853 0.0284108772137293
Callicebus_lugens 1 15 378 6 0.00534177756399979 0.00514086462677986
Callicebus_lugens 2 15 378 1 0.00108225108225108 0.000856810771129977
Callicebus_lugens 3 15 378 28 0.0282553425410568 0.0240120116030069
Callithrix_geoffroyi 1 14 378 21 0.0127865961199295 0.0182983824546764
Callithrix_geoffroyi 2 14 378 13 0.00617768474911332 0.0113292901763962
Callithrix_geoffroyi 3 14 378 63 0.0397023611309326 0.0549034831625354
Callithrix_jacchus 1 21 378 23 0.0088225413622239 0.0174217265732965
Callithrix_jacchus 2 21 378 8 0.00246913580246914 0.00606045715468912
Callithrix_jacchus 3 21 378 59 0.0235605353252412 0.0446958715158323
Callorhinus_ursinus 1 13 378 1 0.0017636684303351 0.0013889760200205
Callorhinus_ursinus 2 13 378 0 0 0
Callorhinus_ursinus 3 13 378 8 0.00830716902145474 0.011111808160164
Callosciurus_erythraeus 1 15 378 37 0.0284919665872047 0.030205642135358
Callosciurus_erythraeus 2 15 378 11 0.00644998740236835 0.00898005576997129
Callosciurus_erythraeus 3 15 378 184 0.166581390390914 0.150230036276528
Callosciurus_finlaysonii 1 6 378 37 0.0410934744268078 0.0432369266725091
Callosciurus_finlaysonii 2 6 378 13 0.0135802469135802 0.0151984567720815
Callosciurus_finlaysonii 3 6 378 195 0.224779541446208 0.228030170145586
Callosciurus_notatus 1 20 378 18 0.0123085491506544 0.0160976912604356
Callosciurus_notatus 2 20 378 2 0.0018240044555834 0.00178863236227062
Callosciurus_notatus 3 20 378 116 0.0969367864104706 0.103899978673775
Callosciurus_prevostii 1 20 378 18 0.00962683468949133 0.0138572048488581
Callosciurus_prevostii 2 20 378 9 0.00516432421194326 0.00692860242442907
Callosciurus_prevostii 3 20 378 97 0.0803185211706515 0.0746960761903273
Calomys_callosus 1 26 376 15 0.00369242459667991 0.0106312521714019
Calomys_callosus 2 26 376 3 0.00066245810926662 0.00212638607115961
Calomys_callosus 3 26 376 53 0.0203563634946614 0.0375719652651346
Calomys_expulsus 1 59 375 15 0.00245626339372687 0.00861106268325524
Calomys_expulsus 2 59 375 6 0.000634381590055404 0.00344456082773638
Calomys_expulsus 3 59 375 63 0.024850755370796 0.036169359326923
Calomys_fecundus 1 17 376 18 0.00913250938673342 0.0141624492566574
Calomys_fecundus 2 17 376 14 0.00488892365456821 0.0110152383107335
Calomys_fecundus 3 17 376 44 0.0225672715894869 0.0346210228998848
Calomys_laucha 1 31 380 19 0.0136447791031832 0.0137417595937234
Calomys_laucha 2 31 380 4 0.00192905727256761 0.00289314392272017
Calomys_laucha 3 31 380 75 0.0707031633647464 0.0542956416065648
Calomys_lepidus 1 7 380 12 0.0165664160401002 0.0135003375084376
Calomys_lepidus 2 7 380 4 0.00526315789473684 0.00449910017996398
Calomys_lepidus 3 7 380 33 0.0420300751879699 0.0371517027863775
Calomys_musculinus 1 15 377 13 0.00937223695844385 0.0116293577221072
Calomys_musculinus 2 15 377 10 0.00653510945288134 0.00893673685320777
Calomys_musculinus 3 15 377 47 0.030697330962583 0.0420473045209416
Calomys_sorellus 1 123 271 21 0.0132881168941753 0.0146103858325676
Calomys_sorellus 2 123 271 7 0.00126606468611766 0.00487012861085586
Calomys_sorellus 3 123 271 105 0.0851492040187981 0.0730519291628378
Calomys_tener 1 19 377 16 0.00665678342629341 0.0124257950865157
Calomys_tener 2 19 377 10 0.00527866970698187 0.00776612192907232
Calomys_tener 3 19 377 54 0.0296847334959858 0.0419428199534406
Calomys_tocantinsi 1 5 376 0 0 0
Calomys_tocantinsi 2 5 376 0 0 0
Calomys_tocantinsi 3 5 376 3 0.00638297872340425 0.00451693851944794
Calomyscus_bailwardi 1 6 337 16 0.0176063303659743 0.0207931729082283
Calomyscus_bailwardi 2 6 336 6 0.00595238095238095 0.00782064650677783
Calomyscus_bailwardi 3 6 336 94 0.101587301587302 0.122523461939519
Calomyscus_baluchi 1 9 381 7 0.00962379702537183 0.0095668557259584
Calomyscus_baluchi 2 9 381 3 0.00408282298046078 0.00409169288922229
Calomyscus_baluchi 3 9 381 26 0.036891221930592 0.0355021506110466
Calomyscus_hotsoni 1 24 381 21 0.0145884679434833 0.0156497212732313
Calomyscus_hotsoni 2 24 381 6 0.00261343320227264 0.00447485879199876
Calomyscus_hotsoni 3 24 381 33 0.0197014404819951 0.0246235121411976
Caluromys_derbianus 1 6 380 3 0.00315789473684211 0.00345754898194387
Caluromys_derbianus 2 6 380 1 0.00140350877192982 0.00115251632731462
Caluromys_derbianus 3 6 380 10 0.00982456140350877 0.0115251632731462
Caluromys_lanatus 1 17 380 8 0.00468266253869969 0.00626689958127519
Caluromys_lanatus 2 17 380 2 0.000619195046439629 0.00156664819198365
Caluromys_lanatus 3 17 380 37 0.0241209641751437 0.0290008897119349
Caluromys_philander 1 16 380 34 0.0290094627594628 0.0285823319289274
Caluromys_philander 2 16 380 4 0.00395572263993317 0.0033629053307154
Caluromys_philander 3 16 380 150 0.155203816651185 0.126218947211997
Camelus_bactrianus 1 183 379 22 0.00429041161054881 0.0102716984814935
Camelus_bactrianus 2 183 379 12 0.00187580020344776 0.00560274462626918
Camelus_bactrianus 3 183 379 89 0.011466673445493 0.0415540437388209
Camelus_ferus 1 38 379 3 0.00121215687333296 0.0019680761209298
Camelus_ferus 2 38 379 2 0.000599338761153205 0.00131205074728653
Camelus_ferus 3 38 379 5 0.00327883195854042 0.00328012686821633
Canis_adustus 1 11 378 12 0.0113756613756614 0.015373149655375
Canis_adustus 2 11 378 2 0.00185185185185185 0.00256219160922917
Canis_adustus 3 11 378 65 0.0657848324514991 0.0833068019647789
Canis_anthus 1 12 378 4 0.00414462081128748 0.00464737224797853
Canis_anthus 2 12 378 2 0.0017636684303351 0.00232436125974006
Canis_anthus 3 12 378 11 0.0111111111111111 0.0127889412818484
Canis_aureus 1 67 378 19 0.0138684253545568 0.0108395960314017
Canis_aureus 2 67 378 3 0.00165650536020906 0.00171144800586197
Canis_aureus 3 67 378 88 0.0885329705752738 0.0502087505979167
Canis_latrans 1 65 378 5 0.00320234238362893 0.00389285936288752
Canis_latrans 2 65 378 4 0.00175110224690698 0.00311424900353735
Canis_latrans 3 65 378 19 0.0100228262026294 0.0147986973722539
Canis_lupus 1 2080 379 117 0.00330376859281024 0.0386403476519615
Canis_lupus 2 2080 379 70 0.000697894308224204 0.0231182452349348
Canis_lupus 3 2080 379 215 0.00790018594810894 0.0710066127384391
Canis_mesomelas 1 16 378 14 0.0139776449300259 0.0132845222339639
Canis_mesomelas 2 16 378 4 0.00320006272387225 0.00380043462804355
Canis_mesomelas 3 16 378 87 0.0798319845938893 0.0827375589227923
Canis_simensis 1 8 378 7 0.00604686318972033 0.00816866345106574
Canis_simensis 2 8 378 2 0.0017636684303351 0.00233444868103647
Canis_simensis 3 8 378 35 0.0312421264802217 0.0408623910336235
Capra_aegagrus 1 5 378 5 0.00582010582010582 0.00649842954619298
Capra_aegagrus 2 5 378 3 0.0037037037037037 0.00390201604162149
Capra_aegagrus 3 5 378 39 0.045679012345679 0.0507262085410794
Capra_caucasica 1 61 378 40 0.0121610069353848 0.023718436609812
Capra_caucasica 2 61 378 14 0.00536271241778182 0.00830224415292954
Capra_caucasica 3 61 378 143 0.0604770433970039 0.0848499416614068
